userid,user,pageid,revid,parentid,ns,title,timestamp,comment,texthidden,suppressed,date
10075168,TedderBot,39250531,552961005,552867287,0,2013 Prague explosion,2013-04-30T23:20:08Z,"[[User:TedderBot/CurrentPruneBot|remove stale current-event template]], please see [[WP:CET]]. (bot edit)",NA,NA,2013-04-30
39197131,Yapperbot,67823804,1026407070,1026370659,0,June 2021 Kabul bombings,2021-06-02T03:00:28Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-02
39197131,Yapperbot,67821058,1026407068,1026371348,0,Attempted assassination of Katumba Wamala,2021-06-02T03:00:27Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-02
39197131,Yapperbot,67817524,1026268040,1026228295,0,Operation Dunhammer,2021-06-01T09:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-06-01
39197131,Yapperbot,67803383,1026062347,1026025861,0,2021 Hialeah shooting,2021-05-31T05:00:27Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-31
39197131,Yapperbot,67743314,1025904899,1025875668,0,Ryanair Flight 4978,2021-05-30T08:00:27Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-30
39197131,Yapperbot,58218148,1025749990,1025717632,0,Murder of Mollie Tibbetts,2021-05-29T10:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-29
39197131,Yapperbot,67756004,1025668279,1025608759,0,2021 Malian coup d'état,2021-05-28T21:00:16Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-28
39197131,Yapperbot,67666835,1025521850,1025483460,0,Armenia–Azerbaijan border crisis (2021–present),2021-05-28T02:00:27Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-28
39197131,Yapperbot,58134446,1025353905,1025316642,0,Serbian Patriotic Alliance,2021-05-27T04:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-27
39197131,Yapperbot,19454384,1025339457,1025302554,0,Serbian Progressive Party,2021-05-27T02:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-27
39197131,Yapperbot,67752716,1025332618,1025287192,0,2021 Kelana Jaya LRT collision,2021-05-27T01:01:16Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-27
39197131,Yapperbot,67733703,1025303487,1025253353,0,X-Press Pearl,2021-05-26T21:00:20Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-26
39197131,Yapperbot,64399515,1025303480,1025254051,0,2020–2021 Belarusian protests,2021-05-26T21:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-26
39197131,Yapperbot,67740773,1025170986,1025135221,0,2021 Mount Nyiragongo eruption,2021-05-26T04:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-26
39197131,Yapperbot,67742959,1025158491,1025120858,0,Gansu ultramarathon disaster,2021-05-26T02:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-26
39197131,Yapperbot,67752716,1025122495,1025072327,0,2021 Kelana Jaya LRT collision,2021-05-25T21:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-25
39197131,Yapperbot,67744901,1025104437,1025055143,0,Manhunt for Jürgen Conings,2021-05-25T19:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-25
39197131,Yapperbot,67620503,1025076866,1025032886,0,2021 Israel–Palestine crisis,2021-05-25T16:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-25
39197131,Yapperbot,67756004,1025016287,1024981791,0,2021 Malian coup d'état,2021-05-25T08:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-25
39197131,Yapperbot,40433945,1024779506,1024730407,0,Francisco Javier García Cabeza de Vaca,2021-05-24T02:00:27Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-24
39197131,Yapperbot,67741510,1024754757,1024698884,0,Cyclone Yaas,2021-05-23T23:00:43Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-23
39197131,Yapperbot,515538,1024735798,1024685537,0,Mount Nyiragongo,2021-05-23T21:00:43Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-23
39197131,Yapperbot,67732612,1024676605,1024637617,0,2021 Samoan constitutional crisis,2021-05-23T15:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-23
39197131,Yapperbot,67731700,1024562475,1024517813,0,2021 Maduo earthquake,2021-05-22T22:00:42Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-22
39197131,Yapperbot,67726239,1024554801,1024513597,0,2021 Dali earthquake,2021-05-22T21:00:11Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-22
39197131,Yapperbot,67725643,1024455245,1024421849,0,2021 Chaman bombings,2021-05-22T07:00:26Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-22
39197131,Yapperbot,66522018,1024282529,1024250539,0,Constitutional Convention (Chile),2021-05-21T06:00:27Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-21
39197131,Yapperbot,67715256,1024198163,1024152421,0,Arrest of Rozina Islam,2021-05-20T18:00:27Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-20
39197131,Yapperbot,449122,1024104397,1024062883,0,West Lancashire,2021-05-20T04:00:11Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-20
39197131,Yapperbot,66948559,1023892559,1023843332,0,2021 Puerto Rican congressional delegation election,2021-05-18T23:00:12Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-18
39197131,Yapperbot,67644127,1023663739,1023617207,0,Timeline of the Israeli–Palestinian conflict in 2021,2021-05-17T17:00:27Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-17
39197131,Yapperbot,65736373,1023431330,1023400899,0,2021 Chilean Constitutional Convention election,2021-05-16T11:00:27Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-16
39197131,Yapperbot,67663062,1023361959,1023311224,0,Health Service Executive ransomware attack,2021-05-16T00:00:16Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA,NA,2021-05-16
