userid,user,pageid,revid,parentid,ns,title,timestamp,comment,texthidden,date
1670386,Yellowdesk,22102855,147743309,145189350,0,Michael Campbell-Brown,2007-07-28T23:05:14Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,7677264,147743145,136546903,0,Against Nature?,2007-07-28T23:03:57Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,7789370,147743072,147726517,0,2007 Turkish presidential election,2007-07-28T23:03:31Z,{{future election}} is good enough. Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,7542446,147742553,147661871,0,Landmark Education litigation,2007-07-28T23:00:03Z,"/* Been vs. Weed and Landmark Education Corporation (2002, 2006) */ Removed aging {{Current}} tag.  See: [[Template talk:Current#Policy for using {{current}}]]",NA,2007-07-28
1670386,Yellowdesk,7575877,147742244,134742160,0,Union of Forces for Democracy and Development,2007-07-28T22:58:05Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,7628163,147742187,146288846,0,Liberal Democratic Party (Bangladesh),2007-07-28T22:57:40Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,7407437,147742050,144872630,0,Talbot Street bomb-making haul,2007-07-28T22:56:47Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,7442496,147741819,134659237,0,United Nations Security Council Resolution 1718,2007-07-28T22:55:34Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,661640,147738511,147026211,0,Michael Watts (geographer),2007-07-28T22:32:28Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,810427,147738213,139469077,0,Mark Vermeulen,2007-07-28T22:30:24Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,871480,147738148,147563514,0,William J. Fallon,2007-07-28T22:29:58Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,11779068,147736763,142440620,0,Michael Green (diplomat),2007-07-28T22:21:09Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,11773805,147736675,146573278,0,Handball at the 2007 Pan American Games,2007-07-28T22:20:35Z,Removed {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,11728579,147736266,143871290,0,Tom Anderson (politician),2007-07-28T22:17:44Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,11737400,147736176,145441016,0,DuPont Aerospace DP-1,2007-07-28T22:17:07Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,1762133,147732131,147197461,0,Sam Zell,2007-07-28T21:51:04Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,1570005,147728122,145789181,0,Guardian Building,2007-07-28T21:22:35Z,/* Purchase by Wayne County */ Removed {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,2177110,147726339,145445431,0,Pete Geren,2007-07-28T21:10:36Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,1897500,147726018,145245781,0,Aditya Birla Group,2007-07-28T21:08:09Z,/* Novelis Buy-out */ Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,1857628,147725858,146976482,0,Colombian conflict,2007-07-28T21:07:04Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,1607279,147725530,139785507,0,Russian Orthodox Church Outside of Russia,2007-07-28T21:04:55Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,1603756,147725013,147351175,0,Brendan Fevola,2007-07-28T21:01:27Z,/* 2007 season */ Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,2233081,147721316,145963870,0,T. T. Durai,2007-07-28T20:36:57Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,2235521,147721246,146529998,0,Red Metropolitana de Movilidad,2007-07-28T20:36:31Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,2246250,147721185,147174934,0,Operation Crevice,2007-07-28T20:36:04Z,/* The trial */ Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,2277521,147721051,141059041,0,Wolf Creek Dam,2007-07-28T20:35:10Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,2211521,147720885,145420424,0,Tata Steel Europe,2007-07-28T20:34:04Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,2256905,147720758,145951143,0,Michael Mullen,2007-07-28T20:33:11Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,2275030,147720538,146279895,0,David Li,2007-07-28T20:31:49Z,Removed  {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,21383718,147720312,138290026,0,Essar Group,2007-07-28T20:30:32Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,2332542,147719652,147245189,0,School District of Philadelphia,2007-07-28T20:26:26Z,/* Current issues */ Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,2161690,147719406,131956224,0,Center Hill Lake,2007-07-28T20:24:48Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,2186586,147719344,147274097,0,Numico,2007-07-28T20:24:23Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,2200744,147719255,142766359,0,Homestead exemption in Florida,2007-07-28T20:23:50Z,/* Reduction of Ad Valorem Property Tax */ Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,1782718,147718439,144946170,0,KV60,2007-07-28T20:18:20Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,1789868,147718370,146305996,0,Sedgefield (UK Parliament constituency),2007-07-28T20:17:52Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,1800227,147718308,130292192,0,Skypower Express Airways,2007-07-28T20:17:25Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,1912949,147717984,147645319,0,Resistance: Fall of Man,2007-07-28T20:15:08Z,"/* Controversy with Manchester Cathedral, England */ Removed aging {{Current}} tag.  See: [[Template talk:Current#Policy for using [[current}}]]",NA,2007-07-28
1670386,Yellowdesk,1982051,147717671,146971147,0,Six-party talks,2007-07-28T20:12:59Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,2114551,147717517,140597443,0,Chris Henry (wide receiver),2007-07-28T20:11:53Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,1600459,147716562,142047080,0,Jefferson County Public Schools (Kentucky),2007-07-28T20:05:57Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,1602408,147716512,131344972,0,Albarka Air,2007-07-28T20:05:36Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,1676376,147716242,143796727,0,Jessica Sierra,2007-07-28T20:04:04Z,/* Post Idol */ Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,1686433,147716123,132574368,0,American Jewish University,2007-07-28T20:03:26Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,1717732,147716071,132369981,0,Phoenix Prize for Spiritual Art,2007-07-28T20:03:09Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,35644201,147715979,146826576,0,Barclays,2007-07-28T20:02:48Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,1467849,147715623,146663372,0,Nova (eikaiwa),2007-07-28T20:00:47Z,/* Restrictions Imposed by the Japanese Government */ Removed aging {{Current}} tag. See: [[Template talk:Current#Policy for using [{{current}}]],NA,2007-07-28
1670386,Yellowdesk,1490353,147715397,145699629,0,Paul Collingwood,2007-07-28T19:59:25Z,/* 2007 season */ Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,1518554,147715298,142048620,0,Murder of Robert McCartney,2007-07-28T19:58:52Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,1537133,147715151,142133938,0,Jamestown 2007,2007-07-28T19:57:58Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,1546121,147715092,147571582,0,UCI ProTour,2007-07-28T19:57:37Z,/* UCI versus Grand tour organisers */ Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,1559055,147715009,126699782,0,Paula Lehtomäki,2007-07-28T19:57:05Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,1572848,147714722,147334937,0,Metronet (British infrastructure company),2007-07-28T19:55:17Z,Removed {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,525868,147693084,147619984,0,Frank Bainimarama,2007-07-28T17:29:11Z,Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
1670386,Yellowdesk,562592,147692889,144410610,0,History of the Israeli–Palestinian conflict,2007-07-28T17:28:02Z,/* Resources */ Removed aging {{Current}} tag. This tag is intended for articles edited by hundreds on the same day. See: [[Template talk:Current#Policy for using {{current}}]],NA,2007-07-28
